image_name,method,level_name,level_value,codec_backend,width,height,channels,original_file_size_bytes,raw_size_bytes,compressed_file_size_bytes,compression_ratio_file,compression_ratio_raw,mse,psnr,ssim,encoding_time_ms,decoding_time_ms,compressed_path,reconstructed_path
kodim21.png,jpeg2000,medium_compression_cr10,10,imagecodecs-JPEG2000,768,512,3,637051,1179648,282625,2.2540504201680673,4.173898275099513,0.5714323255750868,50.56115556354625,0.99571932880154,48.511300003156066,35.46340006869286,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\compressed\jpeg2000\kodim21__medium_compression_cr10.jp2,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\reconstructed\jpeg2000\kodim21__medium_compression_cr10.png
kodim21.png,jpeg2000,high_compression_cr20,20,imagecodecs-JPEG2000,768,512,3,637051,1179648,19499,32.67095748499923,60.497871685727475,67.74754672580295,29.8218678770873,0.862434882773505,49.78609993122518,7.971999933943152,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\compressed\jpeg2000\kodim21__high_compression_cr20.jp2,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\reconstructed\jpeg2000\kodim21__high_compression_cr20.png
kodim22.png,jpeg,low_compression_q90,90,Pillow-JPEG,768,512,3,701970,1179648,118055,5.9461268053026135,9.99235949345644,12.830946180555555,37.048216775371976,0.9538249027045144,6.051299977116287,8.58889997471124,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\compressed\jpeg\kodim22__low_compression_q90.jpg,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\reconstructed\jpeg\kodim22__low_compression_q90.png
kodim22.png,jpeg,medium_compression_q60,60,Pillow-JPEG,768,512,3,701970,1179648,49007,14.323872099904095,24.07101026383986,37.49272579616971,32.391333452209125,0.8915908516343553,2.618200029246509,7.689699996262789,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\compressed\jpeg\kodim22__medium_compression_q60.jpg,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\reconstructed\jpeg\kodim22__medium_compression_q60.png
kodim22.png,jpeg,high_compression_q30,30,Pillow-JPEG,768,512,3,701970,1179648,28556,24.582224401176635,41.30998739319232,61.84297349717882,30.217899979658775,0.8365421570913977,1.9838999724015594,8.038699976168573,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\compressed\jpeg\kodim22__high_compression_q30.jpg,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\reconstructed\jpeg\kodim22__high_compression_q30.png
kodim22.png,jpeg2000,low_compression_cr5,5,imagecodecs-JPEG2000,768,512,3,701970,1179648,317051,2.214060198516958,3.7206884696783797,0.5277175903320312,50.90678790176075,0.9966548155390349,51.676100003533065,39.79460010305047,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\compressed\jpeg2000\kodim22__low_compression_cr5.jp2,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\reconstructed\jpeg2000\kodim22__low_compression_cr5.png
kodim22.png,jpeg2000,medium_compression_cr10,10,imagecodecs-JPEG2000,768,512,3,701970,1179648,301705,2.326676720637709,3.909938516100164,0.5832290649414062,50.472412021609756,0.9964264868636068,52.76310001499951,38.32360007800162,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\compressed\jpeg2000\kodim22__medium_compression_cr10.jp2,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\reconstructed\jpeg2000\kodim22__medium_compression_cr10.png
kodim22.png,jpeg2000,high_compression_cr20,20,imagecodecs-JPEG2000,768,512,3,701970,1179648,16854,41.6500533997864,69.99216803132788,67.51007164849176,29.837117919617725,0.784868399503405,51.23250000178814,8.743399986997247,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\compressed\jpeg2000\kodim22__high_compression_cr20.jp2,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\reconstructed\jpeg2000\kodim22__high_compression_cr20.png
kodim23.png,jpeg,low_compression_q90,90,Pillow-JPEG,768,512,3,557596,1179648,75923,7.344230338632562,15.53742607641953,7.062704298231337,39.64109337306077,0.9609035368170242,2.852899953722954,7.413499988615513,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\compressed\jpeg\kodim23__low_compression_q90.jpg,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\reconstructed\jpeg\kodim23__low_compression_q90.png
kodim23.png,jpeg,medium_compression_q60,60,Pillow-JPEG,768,512,3,557596,1179648,30344,18.375823886105984,38.875823886105984,17.375013563368057,35.73155208584544,0.9271041021971423,2.1044000750407577,7.498400053009391,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\compressed\jpeg\kodim23__medium_compression_q60.jpg,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\reconstructed\jpeg\kodim23__medium_compression_q60.png
kodim23.png,jpeg,high_compression_q30,30,Pillow-JPEG,768,512,3,557596,1179648,18432,30.25151909722222,64.0,29.839373270670574,33.382906636472995,0.893548578652589,1.8855000380426645,10.231000022031367,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\compressed\jpeg\kodim23__high_compression_q30.jpg,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\reconstructed\jpeg\kodim23__high_compression_q30.png
kodim23.png,jpeg2000,low_compression_cr5,5,imagecodecs-JPEG2000,768,512,3,557596,1179648,221540,2.5169089103547893,5.324763022479011,0.5419650607638888,50.79109071389575,0.994453005195764,40.1488000061363,29.626399977132678,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\compressed\jpeg2000\kodim23__low_compression_cr5.jp2,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\reconstructed\jpeg2000\kodim23__low_compression_cr5.png
kodim23.png,jpeg2000,medium_compression_cr10,10,imagecodecs-JPEG2000,768,512,3,557596,1179648,207072,2.6927638695719365,5.696801112656467,0.5959981282552084,50.37835465036585,0.9940391425994214,43.662199983373284,28.831300092861056,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\compressed\jpeg2000\kodim23__medium_compression_cr10.jp2,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\reconstructed\jpeg2000\kodim23__medium_compression_cr10.png
kodim23.png,jpeg2000,high_compression_cr20,20,imagecodecs-JPEG2000,768,512,3,557596,1179648,3871,144.04443296305865,304.73986050116247,70.39653015136719,29.655291075958566,0.8331591598447559,42.78410004917532,6.770400097593665,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\compressed\jpeg2000\kodim23__high_compression_cr20.jp2,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\reconstructed\jpeg2000\kodim23__high_compression_cr20.png
kodim24.png,jpeg,low_compression_q90,90,Pillow-JPEG,768,512,3,706397,1179648,133434,5.29398054468876,8.840685282611629,16.680213928222656,35.90878744587123,0.9693850953048672,3.464599954895675,8.514299988746643,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\compressed\jpeg\kodim24__low_compression_q90.jpg,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\reconstructed\jpeg\kodim24__low_compression_q90.png
kodim24.png,jpeg,medium_compression_q60,60,Pillow-JPEG,768,512,3,706397,1179648,60203,11.733584705081142,19.594505257213097,54.70135752360026,30.750822565144986,0.9157077477665351,2.8125999961048365,7.807199959643185,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\compressed\jpeg\kodim24__medium_compression_q60.jpg,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\reconstructed\jpeg\kodim24__medium_compression_q60.png
kodim24.png,jpeg,high_compression_q30,30,Pillow-JPEG,768,512,3,706397,1179648,36728,19.233200827706384,32.11849270311479,96.61927795410156,28.280165732330488,0.8656906211704157,2.419100026600063,8.189099957235157,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\compressed\jpeg\kodim24__high_compression_q30.jpg,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\reconstructed\jpeg\kodim24__high_compression_q30.png
kodim24.png,jpeg2000,low_compression_cr5,5,imagecodecs-JPEG2000,768,512,3,706397,1179648,328473,2.1505481424652864,3.59130887470203,0.4798261854383681,51.319964159416465,0.9975349882710304,54.49429992586374,42.109400033950806,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\compressed\jpeg2000\kodim24__low_compression_cr5.jp2,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\reconstructed\jpeg2000\kodim24__low_compression_cr5.png
kodim24.png,jpeg2000,medium_compression_cr10,10,imagecodecs-JPEG2000,768,512,3,706397,1179648,314035,2.249421242855096,3.756422054866496,0.5342534383138021,50.85333035018408,0.9973713887371072,55.570100084878504,41.374400025233626,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\compressed\jpeg2000\kodim24__medium_compression_cr10.jp2,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\reconstructed\jpeg2000\kodim24__medium_compression_cr10.png
kodim24.png,jpeg2000,high_compression_cr20,20,imagecodecs-JPEG2000,768,512,3,706397,1179648,33862,20.861053688500384,34.83692634811884,65.6143315633138,29.960816519941574,0.859053864004376,54.47079997975379,10.605000075884163,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\compressed\jpeg2000\kodim24__high_compression_cr20.jp2,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\reconstructed\jpeg2000\kodim24__high_compression_cr20.png
